age,gender,height_cm,weight_kg,bmi,exercise_freq,diet_quality,sleep_hours,stress_level,smoker,alcohol_consumption,chronic_disease,calorie_daily,fat_total_g,exercise_freq_num,diet_quality_num,alcohol_num,smoker_num,chronic_num,gender_num
52.0,Other,159.1,74.7,29.5,1-2 times/week,Average,7.5,9.0,No,High,0,2227.0,81.3,1.5,2,3,0,0,2
61.0,Male,167.2,72.7,26.0,3-5 times/week,Good,7.2,3.0,No,Moderate,0,2682.0,81.4,4.0,3,2,0,0,0
54.0,Female,161.1,60.7,23.4,3-5 times/week,Good,6.6,4.0,No,Moderate,0,1846.0,49.2,4.0,3,2,0,0,1
58.0,Female,163.3,69.6,26.1,3-5 times/week,Good,7.8,6.0,Yes,Moderate,0,1461.0,42.5,4.0,3,2,1,0,1
45.0,Female,159.6,60.4,23.7,3-5 times/week,Good,7.3,3.0,No,Low,0,1981.0,53.1,4.0,3,1,0,0,1
61.0,Female,160.5,75.5,29.3,3-5 times/week,Excellent,6.5,6.0,Yes,Low,1,1761.0,43.3,4.0,4,1,1,1,1
35.0,Other,156.6,62.0,25.3,Daily,Good,8.0,2.0,Yes,Moderate,0,2838.0,84.8,7.0,3,2,1,0,2
36.0,Female,168.7,83.7,29.4,3-5 times/week,Good,7.0,5.0,Yes,Low,0,2126.0,67.2,4.0,3,1,1,0,1
62.0,Female,153.8,48.7,20.6,3-5 times/week,Good,5.8,5.0,No,Moderate,0,1720.0,38.5,4.0,3,2,0,0,1
42.0,Male,172.8,76.4,25.6,3-5 times/week,Good,8.3,6.0,Yes,Moderate,0,2465.0,63.2,4.0,3,2,1,0,0
43.0,Female,146.8,58.0,26.9,3-5 times/week,Excellent,6.5,8.0,Yes,Low,0,1658.0,40.1,4.0,4,1,1,0,1
24.0,Other,160.7,64.0,24.8,3-5 times/week,Average,6.4,3.0,No,Low,0,1827.0,57.5,4.0,2,1,0,0,2
65.0,Other,170.0,76.9,26.6,Daily,Good,5.4,6.0,No,Low,0,2563.0,64.1,7.0,3,1,0,0,2
43.0,Female,164.1,50.1,18.6,3-5 times/week,Excellent,7.0,5.0,No,Low,0,1313.0,28.3,4.0,4,1,0,0,1
50.0,Female,160.0,64.0,25.0,3-5 times/week,Good,8.6,10.0,No,Low,0,2512.0,70.8,4.0,3,1,0,0,1
21.0,Female,166.9,79.4,28.5,3-5 times/week,Good,8.0,9.0,No,Moderate,0,1968.0,48.8,4.0,3,2,0,0,1
58.0,Male,183.4,96.5,28.7,3-5 times/week,Excellent,7.0,1.0,Yes,Moderate,1,2462.0,56.3,4.0,4,2,1,1,0
22.0,Female,166.7,82.8,29.8,1-2 times/week,Good,6.7,6.0,Yes,Moderate,0,2537.0,103.9,1.5,3,2,1,0,1
39.0,Female,156.9,58.6,23.8,1-2 times/week,Poor,6.7,1.0,No,Moderate,0,2702.0,114.6,1.5,1,2,0,0,1
45.0,Male,179.7,107.2,33.2,Daily,Excellent,5.1,2.0,Yes,Low,0,2990.0,125.5,7.0,4,1,1,0,0
65.0,Female,153.6,67.5,28.6,3-5 times/week,Average,6.7,7.0,No,Moderate,0,1204.0,36.5,4.0,2,2,0,0,1
54.0,Female,148.5,55.4,25.1,Daily,Good,8.9,1.0,No,High,0,2218.0,58.3,7.0,3,3,0,0,1
63.0,Male,176.0,87.7,28.3,3-5 times/week,Average,6.7,6.0,No,Low,0,2417.0,77.9,4.0,2,1,0,0,0
61.0,Male,179.7,102.0,31.6,Daily,Good,8.0,4.0,No,High,0,3120.0,93.5,7.0,3,3,0,0,0
38.0,Male,167.4,82.7,29.5,3-5 times/week,Good,6.9,7.0,Yes,Low,0,2788.0,111.2,4.0,3,1,1,0,0
41.0,Male,168.1,100.9,35.7,3-5 times/week,Good,4.5,4.0,No,High,0,2797.0,88.6,4.0,3,3,0,0,0
39.0,Other,168.0,62.4,22.1,3-5 times/week,Excellent,4.9,2.0,Yes,High,0,2685.0,61.7,4.0,4,3,1,0,2
57.0,Male,165.1,54.2,19.9,3-5 times/week,Poor,9.6,5.0,No,Low,1,2127.0,47.0,4.0,1,1,0,1,0
44.0,Other,151.6,46.0,20.0,1-2 times/week,Average,8.0,7.0,No,Low,0,2167.0,73.2,1.5,2,1,0,0,2
67.0,Other,169.8,73.2,25.4,3-5 times/week,Good,7.0,7.0,Yes,Low,1,2352.0,64.8,4.0,3,1,1,1,2
33.0,Other,181.3,94.0,28.6,1-2 times/week,Average,5.9,6.0,No,Low,0,2784.0,97.9,1.5,2,1,0,0,2
55.0,Male,172.3,110.1,37.1,3-5 times/week,Good,5.4,6.0,Yes,Low,1,2478.0,65.9,4.0,3,1,1,1,0
59.0,Male,167.5,96.8,34.5,Daily,Poor,8.3,6.0,No,Moderate,0,3096.0,126.6,7.0,1,2,0,0,0
28.0,Female,153.5,59.1,25.1,3-5 times/week,Good,8.6,1.0,No,Low,0,2385.0,74.1,4.0,3,1,0,0,1
40.0,Male,168.9,70.5,24.7,1-2 times/week,Good,7.4,8.0,Yes,High,0,2670.0,68.6,1.5,3,3,1,0,0
21.0,Female,158.9,43.2,17.1,3-5 times/week,Good,8.1,1.0,No,Moderate,0,1666.0,39.7,4.0,3,2,0,0,1
64.0,Female,157.3,81.9,33.1,1-2 times/week,Poor,5.5,4.0,Yes,Low,0,2512.0,110.0,1.5,1,1,1,0,1
67.0,Female,162.2,72.1,27.4,Daily,Good,6.5,6.0,No,Low,0,1954.0,48.7,7.0,3,1,0,0,1
44.0,Female,145.0,42.3,20.1,3-5 times/week,Excellent,7.6,4.0,Yes,Low,0,1641.0,38.1,4.0,4,1,1,0,1
67.0,Other,167.5,84.4,30.1,3-5 times/week,Good,7.0,8.0,Yes,Moderate,0,1958.0,62.5,4.0,3,2,1,0,2
53.0,Female,167.5,63.4,22.6,3-5 times/week,Good,6.0,4.0,No,Moderate,0,1567.0,36.8,4.0,3,2,0,0,1
39.0,Male,162.7,96.9,36.6,3-5 times/week,Poor,4.7,6.0,Yes,Low,0,2765.0,116.9,4.0,1,1,1,0,0
26.0,Female,158.4,84.6,33.7,3-5 times/week,Average,5.6,1.0,No,Low,1,2515.0,98.9,4.0,2,1,0,1,1
65.0,Female,157.3,68.5,27.7,1-2 times/week,Poor,9.3,1.0,Yes,Moderate,1,2412.0,92.0,1.5,1,2,1,1,1
47.0,Male,168.0,64.9,23.0,3-5 times/week,Good,6.7,6.0,No,Low,0,2010.0,56.7,4.0,3,1,0,0,0
58.0,Other,169.6,57.8,20.1,Daily,Excellent,7.2,6.0,No,Low,0,1757.0,52.0,7.0,4,1,0,0,2
55.0,Male,158.9,50.5,20.0,1-2 times/week,Good,8.3,9.0,No,Low,0,2379.0,71.5,1.5,3,1,0,0,0
56.0,Female,160.1,73.8,28.8,1-2 times/week,Good,6.4,10.0,Yes,High,0,1385.0,46.2,1.5,3,3,1,0,1
23.0,Other,180.0,87.8,27.1,3-5 times/week,Good,6.9,10.0,No,Low,0,2343.0,68.4,4.0,3,1,0,0,2
38.0,Female,174.8,78.2,25.6,Daily,Excellent,6.1,5.0,No,Low,0,1776.0,48.5,7.0,4,1,0,0,1
55.0,Female,156.1,62.9,25.8,1-2 times/week,Good,5.8,6.0,Yes,Low,0,1864.0,58.2,1.5,3,1,1,0,1
63.0,Female,153.1,66.8,28.5,3-5 times/week,Good,6.8,9.0,No,Low,0,1992.0,58.9,4.0,3,1,0,0,1
56.0,Male,161.4,94.8,36.4,3-5 times/week,Average,8.0,7.0,No,Low,0,2264.0,78.6,4.0,2,1,0,0,0
24.0,Female,166.0,78.8,28.6,3-5 times/week,Poor,7.8,10.0,No,None,0,2328.0,103.1,4.0,1,0,0,0,1
35.0,Female,162.6,75.9,28.7,Daily,Poor,6.6,8.0,No,Low,0,2962.0,135.0,7.0,1,1,0,0,1
67.0,Other,169.6,82.8,28.8,1-2 times/week,Poor,7.7,9.0,No,Low,0,2597.0,104.1,1.5,1,1,0,0,2
69.0,Other,174.0,75.1,24.8,Daily,Good,6.7,9.0,No,Low,0,1720.0,53.2,7.0,3,1,0,0,2
25.0,Male,166.3,56.4,20.4,3-5 times/week,Excellent,6.2,1.0,No,Low,1,2439.0,58.2,4.0,4,1,0,1,0
48.0,Other,165.7,103.8,37.8,3-5 times/week,Poor,6.2,9.0,No,Moderate,0,2274.0,101.2,4.0,1,2,0,0,2
43.0,Male,164.1,72.7,27.0,3-5 times/week,Poor,6.1,2.0,No,Low,1,2768.0,126.4,4.0,1,1,0,1,0
28.0,Male,167.7,94.2,33.5,1-2 times/week,Poor,7.0,9.0,No,Low,0,3213.0,141.4,1.5,1,1,0,0,0
58.0,Male,160.9,70.7,27.3,Daily,Good,7.0,8.0,Yes,High,0,2870.0,85.9,7.0,3,3,1,0,0
24.0,Female,161.2,80.6,31.0,3-5 times/week,Good,3.0,6.0,No,High,0,2602.0,86.9,4.0,3,3,0,0,1
56.0,Male,165.4,58.0,21.2,3-5 times/week,Excellent,8.2,4.0,No,Moderate,0,1576.0,34.8,4.0,4,2,0,0,0
40.0,Other,170.2,86.0,29.7,3-5 times/week,Good,8.2,1.0,No,Moderate,0,2058.0,60.0,4.0,3,2,0,0,2
22.0,Female,154.0,76.1,32.1,3-5 times/week,Good,8.6,8.0,No,Low,0,2262.0,60.1,4.0,3,1,0,0,1
45.0,Other,178.8,94.0,29.4,3-5 times/week,Average,6.1,3.0,No,Low,0,1945.0,74.8,4.0,2,1,0,0,2
23.0,Female,159.6,38.2,15.0,3-5 times/week,Good,7.3,2.0,No,Moderate,0,2016.0,69.2,4.0,3,2,0,0,1
30.0,Male,166.7,70.3,25.3,3-5 times/week,Poor,6.9,2.0,No,Low,0,3080.0,124.3,4.0,1,1,0,0,0
36.0,Female,157.0,68.8,27.9,3-5 times/week,Poor,8.2,1.0,No,Moderate,1,2251.0,92.7,4.0,1,2,0,1,1
31.0,Male,178.9,67.2,21.0,3-5 times/week,Good,7.3,6.0,No,Moderate,1,2905.0,86.1,4.0,3,2,0,1,0
46.0,Other,163.5,66.0,24.7,1-2 times/week,Good,7.3,10.0,No,Low,0,1925.0,51.8,1.5,3,1,0,0,2
49.0,Male,168.3,44.2,15.6,Daily,Good,7.5,8.0,No,Low,0,2528.0,81.0,7.0,3,1,0,0,0
64.0,Male,166.6,92.4,33.3,Daily,Poor,6.5,3.0,No,Low,1,3100.0,129.6,7.0,1,1,0,1,0
57.0,Female,158.2,87.6,35.0,Daily,Good,6.0,5.0,No,Low,0,2137.0,65.1,7.0,3,1,0,0,1
69.0,Male,170.4,74.0,25.5,Daily,Good,5.2,2.0,No,Low,0,2360.0,69.5,7.0,3,1,0,0,0
65.0,Female,153.5,66.0,28.0,3-5 times/week,Excellent,5.5,4.0,Yes,High,0,1850.0,48.3,4.0,4,3,1,0,1
34.0,Other,165.6,100.9,36.8,Daily,Good,8.1,9.0,No,Low,0,2421.0,72.8,7.0,3,1,0,0,2
42.0,Other,165.2,80.5,29.5,Daily,Average,8.1,3.0,No,High,0,2567.0,80.5,7.0,2,3,0,0,2
57.0,Male,175.2,85.0,27.7,3-5 times/week,Poor,8.6,5.0,No,Low,1,2858.0,113.7,4.0,1,1,0,1,0
34.0,Male,154.1,81.7,34.4,Daily,Average,6.1,5.0,Yes,High,0,3550.0,150.5,7.0,2,3,1,0,0
43.0,Other,165.1,75.0,27.5,Daily,Good,8.3,3.0,No,Low,0,2271.0,66.8,7.0,3,1,0,0,2
61.0,Female,153.3,65.3,27.8,1-2 times/week,Excellent,5.5,2.0,No,Low,0,1865.0,41.3,1.5,4,1,0,0,1
38.0,Male,167.5,85.0,30.3,Daily,Poor,7.3,10.0,No,Low,1,3120.0,129.3,7.0,1,1,0,1,0
59.0,Female,162.9,81.5,30.7,3-5 times/week,Average,6.0,8.0,No,Low,0,2356.0,100.1,4.0,2,1,0,0,1
51.0,Other,172.6,93.2,31.3,Daily,Poor,7.0,9.0,Yes,Low,1,2996.0,134.4,7.0,1,1,1,1,2
29.0,Male,170.7,65.3,22.4,3-5 times/week,Good,6.7,3.0,Yes,Low,0,2226.0,60.3,4.0,3,1,1,0,0
44.0,Other,164.3,65.3,24.2,3-5 times/week,Average,6.7,7.0,No,Moderate,0,2420.0,83.8,4.0,2,2,0,0,2
31.0,Other,168.1,73.2,25.9,3-5 times/week,Average,8.1,4.0,No,Low,0,2474.0,90.0,4.0,2,1,0,0,2
65.0,Male,159.8,56.2,22.0,3-5 times/week,Excellent,7.8,3.0,No,Low,0,2309.0,59.5,4.0,4,1,0,0,0
52.0,Female,153.5,83.2,35.3,1-2 times/week,Poor,6.3,4.0,No,Moderate,0,2429.0,105.4,1.5,1,2,0,0,1
35.0,Male,167.0,99.3,35.6,1-2 times/week,Good,6.9,9.0,Yes,Moderate,1,2522.0,71.2,1.5,3,2,1,1,0
38.0,Male,181.5,103.4,31.4,Daily,Excellent,6.9,2.0,No,High,0,2845.0,60.2,7.0,4,3,0,0,0
66.0,Female,164.0,71.8,26.7,1-2 times/week,Poor,6.8,4.0,No,Moderate,0,2335.0,55.8,1.5,1,2,0,0,1
67.0,Female,169.2,71.6,25.0,3-5 times/week,Excellent,7.2,7.0,Yes,High,0,1569.0,40.3,4.0,4,3,1,0,1
33.0,Female,160.4,68.7,26.7,1-2 times/week,Poor,7.0,10.0,No,Low,0,2154.0,85.6,1.5,1,1,0,0,1
30.0,Male,160.3,43.2,16.8,Daily,Good,5.9,5.0,No,Low,0,2582.0,77.9,7.0,3,1,0,0,0
49.0,Other,171.4,65.5,22.3,Daily,Excellent,7.4,7.0,No,Moderate,1,2271.0,53.5,7.0,4,2,0,1,2
41.0,Male,179.3,92.6,28.8,3-5 times/week,Good,6.7,7.0,No,Moderate,1,2080.0,59.1,4.0,3,2,0,1,0
58.0,Female,160.6,97.2,37.7,1-2 times/week,Average,6.4,3.0,No,High,1,1989.0,78.1,1.5,2,3,0,1,1
47.0,Other,168.2,59.4,21.0,3-5 times/week,Excellent,5.9,8.0,No,Moderate,0,2029.0,42.0,4.0,4,2,0,0,2
52.0,Male,173.9,59.3,19.6,3-5 times/week,Excellent,7.0,3.0,No,Low,0,2314.0,49.4,4.0,4,1,0,0,0
37.0,Female,153.9,37.7,15.9,3-5 times/week,Good,9.2,6.0,No,Low,0,1860.0,55.7,4.0,3,1,0,0,1
56.0,Female,153.3,62.0,26.4,Daily,Excellent,6.1,1.0,No,High,0,1768.0,38.7,7.0,4,3,0,0,1
38.0,Female,154.8,70.7,29.5,1-2 times/week,Good,7.5,8.0,Yes,Low,0,1950.0,57.8,1.5,3,1,1,0,1
25.0,Female,161.2,52.8,20.3,3-5 times/week,Excellent,7.2,4.0,No,High,0,2352.0,59.7,4.0,4,3,0,0,1
36.0,Other,164.8,47.8,17.6,3-5 times/week,Good,8.4,4.0,No,Moderate,1,1979.0,61.3,4.0,3,2,0,1,2
59.0,Female,157.2,40.8,16.5,3-5 times/week,Excellent,7.0,3.0,No,Low,0,1778.0,46.0,4.0,4,1,0,0,1
22.0,Male,164.4,77.6,28.7,Daily,Average,5.7,7.0,No,Low,0,2846.0,104.7,7.0,2,1,0,0,0
46.0,Female,153.8,66.2,28.0,1-2 times/week,Good,8.7,6.0,No,Low,0,2072.0,64.8,1.5,3,1,0,0,1
66.0,Male,166.0,76.6,27.8,1-2 times/week,Average,8.7,4.0,No,Moderate,0,2280.0,86.7,1.5,2,2,0,0,0
62.0,Male,164.2,78.2,29.0,None,Poor,8.6,2.0,No,Moderate,0,3423.0,146.8,0.0,1,2,0,0,0
47.0,Female,181.7,94.8,28.7,3-5 times/week,Average,5.5,6.0,No,Low,0,2355.0,85.3,4.0,2,1,0,0,1
63.0,Other,180.8,66.4,20.3,3-5 times/week,Excellent,7.5,10.0,Yes,Moderate,0,2565.0,76.2,4.0,4,2,1,0,2
61.0,Female,166.2,71.0,25.7,Daily,Poor,8.1,7.0,No,Moderate,0,3077.0,128.3,7.0,1,2,0,0,1
34.0,Other,172.5,80.6,27.1,3-5 times/week,Poor,5.7,8.0,No,Low,0,2368.0,98.9,4.0,1,1,0,0,2
21.0,Male,176.4,103.3,33.2,3-5 times/week,Poor,6.6,9.0,No,None,0,3217.0,142.0,4.0,1,0,0,0,0
33.0,Female,163.4,72.4,27.1,Daily,Poor,6.2,5.0,No,Moderate,0,3219.0,134.5,7.0,1,2,0,0,1
65.0,Female,164.9,69.9,25.7,1-2 times/week,Excellent,7.3,3.0,No,Low,0,1200.0,26.4,1.5,4,1,0,0,1
27.0,Male,175.2,106.5,34.7,1-2 times/week,Excellent,7.6,6.0,No,Low,1,3016.0,67.2,1.5,4,1,0,1,0
48.0,Female,151.1,53.2,23.3,Daily,Good,7.5,7.0,Yes,Moderate,0,1750.0,44.5,7.0,3,2,1,0,1
55.0,Other,160.8,38.8,15.0,Daily,Good,6.9,4.0,No,Moderate,0,2497.0,70.0,7.0,3,2,0,0,2
26.0,Male,171.9,63.2,21.4,3-5 times/week,Good,6.4,8.0,Yes,Low,0,2428.0,60.8,4.0,3,1,1,0,0
33.0,Other,150.2,33.8,15.0,1-2 times/week,Good,9.2,6.0,No,Low,0,2076.0,61.5,1.5,3,1,0,0,2
30.0,Male,179.1,72.5,22.6,3-5 times/week,Excellent,8.7,4.0,Yes,High,0,3031.0,67.6,4.0,4,3,1,0,0
39.0,Female,163.0,67.2,25.3,3-5 times/week,Average,7.9,2.0,No,Moderate,0,2401.0,77.8,4.0,2,2,0,0,1
55.0,Other,168.9,101.0,35.4,1-2 times/week,Good,7.9,6.0,No,High,1,3184.0,112.7,1.5,3,3,0,1,2
24.0,Other,164.9,61.2,22.5,Daily,Poor,7.8,9.0,Yes,Low,0,2614.0,109.4,7.0,1,1,1,0,2
27.0,Female,160.6,63.2,24.5,None,Poor,5.8,2.0,No,Moderate,0,2718.0,117.3,0.0,1,2,0,0,1
60.0,Female,159.6,53.7,21.1,3-5 times/week,Average,7.0,3.0,No,Low,0,2259.0,80.2,4.0,2,1,0,0,1
20.0,Other,168.1,83.4,29.5,3-5 times/week,Average,6.9,4.0,Yes,High,0,2732.0,110.1,4.0,2,3,1,0,2
47.0,Female,164.8,74.4,27.4,3-5 times/week,Average,8.0,1.0,Yes,High,0,2578.0,96.6,4.0,2,3,1,0,1
39.0,Female,150.9,80.6,35.4,3-5 times/week,Poor,6.1,2.0,No,High,0,2731.0,118.5,4.0,1,3,0,0,1
56.0,Other,152.9,64.1,27.4,3-5 times/week,Good,5.5,7.0,No,Moderate,0,1511.0,54.0,4.0,3,2,0,0,2
37.0,Other,165.4,88.9,32.5,Daily,Poor,6.3,8.0,No,Low,0,2621.0,107.4,7.0,1,1,0,0,2
28.0,Male,171.4,75.2,25.6,Daily,Good,6.9,9.0,No,Moderate,0,2948.0,87.3,7.0,3,2,0,0,0
57.0,Male,175.3,76.5,24.9,1-2 times/week,Good,7.0,4.0,No,Low,0,2324.0,56.9,1.5,3,1,0,0,0
46.0,Male,168.3,72.8,25.7,3-5 times/week,Average,7.3,6.0,No,Moderate,1,2818.0,113.7,4.0,2,2,0,1,0
22.0,Female,155.9,52.3,21.5,3-5 times/week,Excellent,8.1,6.0,No,High,0,2072.0,54.9,4.0,4,3,0,0,1
56.0,Female,152.0,81.1,35.1,1-2 times/week,Average,5.7,6.0,No,Low,1,1961.0,86.9,1.5,2,1,0,1,1
21.0,Female,161.1,67.7,26.1,3-5 times/week,Poor,7.2,3.0,Yes,Low,0,2331.0,105.4,4.0,1,1,1,0,1
32.0,Female,166.2,75.1,27.2,1-2 times/week,Excellent,4.1,4.0,No,Low,0,1504.0,40.8,1.5,4,1,0,0,1
24.0,Male,173.0,93.7,31.3,3-5 times/week,Good,7.7,4.0,No,Moderate,1,2962.0,93.1,4.0,3,2,0,1,0
59.0,Other,168.5,96.0,33.8,3-5 times/week,Poor,6.2,4.0,Yes,Low,0,2800.0,123.6,4.0,1,1,1,0,2
20.0,Other,184.0,71.4,21.1,3-5 times/week,Poor,7.6,9.0,No,Low,0,1458.0,26.3,4.0,1,1,0,0,2
39.0,Other,163.1,78.7,29.6,1-2 times/week,Good,9.3,4.0,No,High,0,2642.0,68.1,1.5,3,3,0,0,2
42.0,Other,168.2,86.0,30.4,Daily,Average,6.0,7.0,No,Moderate,0,2854.0,106.9,7.0,2,2,0,0,2
69.0,Male,163.5,105.1,39.3,3-5 times/week,Poor,6.9,10.0,Yes,Low,0,2700.0,120.5,4.0,1,1,1,0,0
65.0,Male,172.3,44.5,15.0,Daily,Excellent,8.5,2.0,No,Low,0,2107.0,51.4,7.0,4,1,0,0,0
48.0,Female,159.0,73.6,29.1,1-2 times/week,Average,9.0,7.0,No,Low,0,2298.0,86.4,1.5,2,1,0,0,1
20.0,Other,173.9,91.0,30.1,3-5 times/week,Excellent,8.3,8.0,No,Low,0,2691.0,62.0,4.0,4,1,0,0,2
56.0,Other,145.0,73.4,34.9,3-5 times/week,Average,7.5,1.0,No,Moderate,0,2124.0,75.6,4.0,2,2,0,0,2
59.0,Female,160.8,79.1,30.6,Daily,Excellent,6.9,5.0,No,Low,0,1730.0,38.8,7.0,4,1,0,0,1
58.0,Female,158.6,80.5,32.0,Daily,Poor,7.0,2.0,No,Low,1,2541.0,101.4,7.0,1,1,0,1,1
45.0,Female,158.8,87.3,34.6,1-2 times/week,Good,7.6,6.0,Yes,High,1,2903.0,93.3,1.5,3,3,1,1,1
53.0,Female,149.7,70.4,31.4,1-2 times/week,Poor,7.1,3.0,Yes,Low,0,2487.0,98.0,1.5,1,1,1,0,1
40.0,Male,162.7,85.2,32.2,Daily,Good,6.6,9.0,No,High,0,3058.0,91.8,7.0,3,3,0,0,0
24.0,Male,167.3,90.1,32.2,3-5 times/week,Poor,6.9,2.0,No,Low,0,3079.0,128.3,4.0,1,1,0,0,0
54.0,Male,168.2,67.6,23.9,Daily,Good,8.7,9.0,Yes,Moderate,0,2240.0,63.7,7.0,3,2,1,0,0
32.0,Female,159.0,94.6,37.4,3-5 times/week,Poor,4.0,1.0,No,Low,0,2433.0,102.9,4.0,1,1,0,0,1
50.0,Female,156.9,73.1,29.7,3-5 times/week,Good,7.0,7.0,No,Moderate,0,2213.0,64.6,4.0,3,2,0,0,1
25.0,Other,156.6,79.5,32.4,3-5 times/week,Poor,6.4,9.0,No,High,0,3183.0,131.7,4.0,1,3,0,0,2
35.0,Female,160.0,80.4,31.4,None,Poor,6.9,5.0,No,Low,0,2540.0,97.9,0.0,1,1,0,0,1
40.0,Male,163.5,93.0,34.8,1-2 times/week,Average,6.2,2.0,Yes,Low,0,2635.0,99.0,1.5,2,1,1,0,0
31.0,Other,154.9,81.3,33.9,3-5 times/week,Poor,8.6,9.0,No,Low,0,2842.0,119.1,4.0,1,1,0,0,2
39.0,Other,169.3,83.4,29.1,3-5 times/week,Poor,7.8,7.0,No,Low,0,2849.0,127.7,4.0,1,1,0,0,2
40.0,Female,155.4,80.4,33.3,3-5 times/week,Average,6.3,2.0,No,High,1,2384.0,81.3,4.0,2,3,0,1,1
18.0,Male,172.4,80.2,27.0,3-5 times/week,Excellent,7.5,2.0,No,Moderate,0,2243.0,48.4,4.0,4,2,0,0,0
56.0,Other,170.7,95.6,32.8,3-5 times/week,Poor,7.0,10.0,No,Moderate,0,2758.0,121.5,4.0,1,2,0,0,2
33.0,Male,164.7,106.9,39.4,3-5 times/week,Poor,7.7,7.0,No,High,1,3427.0,145.8,4.0,1,3,0,1,0
21.0,Male,164.1,93.4,34.7,3-5 times/week,Average,6.1,7.0,No,Moderate,0,2410.0,73.5,4.0,2,2,0,0,0
43.0,Male,178.8,97.2,30.4,1-2 times/week,Poor,4.6,2.0,No,High,0,3425.0,142.4,1.5,1,3,0,0,0
46.0,Male,184.2,133.0,39.2,1-2 times/week,Good,10.0,5.0,No,Moderate,0,2892.0,111.0,1.5,3,2,0,0,0
40.0,Female,163.4,82.2,30.8,1-2 times/week,Good,5.1,2.0,Yes,High,1,2498.0,90.0,1.5,3,3,1,1,1
60.0,Female,154.5,56.6,23.7,3-5 times/week,Poor,7.6,5.0,No,Low,1,2232.0,87.2,4.0,1,1,0,1,1
20.0,Other,168.7,64.9,22.8,Daily,Poor,8.2,6.0,No,Low,0,3133.0,133.5,7.0,1,1,0,0,2
30.0,Female,157.6,94.6,38.1,3-5 times/week,Poor,8.3,10.0,No,High,0,3255.0,143.5,4.0,1,3,0,0,1
51.0,Female,174.9,86.9,28.4,Daily,Excellent,9.0,6.0,No,Moderate,0,2656.0,103.3,7.0,4,2,0,0,1
23.0,Male,174.4,87.6,28.8,Daily,Good,7.0,5.0,No,Low,1,2340.0,63.5,7.0,3,1,0,1,0
51.0,Female,164.3,51.3,19.0,3-5 times/week,Excellent,6.5,4.0,No,Low,0,1584.0,29.9,4.0,4,1,0,0,1
43.0,Other,167.8,81.1,28.8,1-2 times/week,Excellent,5.9,8.0,Yes,High,0,2712.0,69.1,1.5,4,3,1,0,2
35.0,Male,169.9,93.2,32.3,3-5 times/week,Poor,7.0,5.0,No,Moderate,1,2489.0,110.5,4.0,1,2,0,1,0
52.0,Male,181.7,74.9,22.7,1-2 times/week,Good,5.7,4.0,Yes,Low,0,2548.0,64.9,1.5,3,1,1,0,0
43.0,Male,172.4,44.6,15.0,3-5 times/week,Excellent,7.0,2.0,No,Low,0,1909.0,50.3,4.0,4,1,0,0,0
58.0,Female,160.0,64.0,25.0,1-2 times/week,Excellent,7.2,6.0,No,High,0,2012.0,54.3,1.5,4,3,0,0,1
38.0,Male,176.3,66.8,21.5,1-2 times/week,Average,5.3,2.0,Yes,Low,0,2622.0,84.8,1.5,2,1,1,0,0
31.0,Other,158.8,80.9,32.1,1-2 times/week,Poor,7.4,8.0,No,High,0,3253.0,144.4,1.5,1,3,0,0,2
46.0,Female,153.2,66.2,28.2,3-5 times/week,Average,7.5,3.0,Yes,Low,0,1687.0,68.3,4.0,2,1,1,0,1
68.0,Male,172.8,79.7,26.7,Daily,Poor,5.0,7.0,No,Low,1,2932.0,114.3,7.0,1,1,0,1,0
38.0,Male,165.9,76.5,27.8,3-5 times/week,Good,6.2,8.0,No,Low,0,2705.0,79.1,4.0,3,1,0,0,0
37.0,Male,170.5,63.4,21.8,3-5 times/week,Poor,6.5,3.0,Yes,Low,0,3200.0,141.9,4.0,1,1,1,0,0
60.0,Male,172.8,111.4,37.3,1-2 times/week,Poor,6.0,3.0,No,Moderate,0,2943.0,121.8,1.5,1,2,0,0,0
28.0,Male,174.4,61.7,20.3,Daily,Good,7.0,2.0,No,Low,0,2994.0,88.3,7.0,3,1,0,0,0
68.0,Male,178.4,75.7,23.8,Daily,Excellent,6.3,10.0,No,Low,0,1955.0,51.8,7.0,4,1,0,0,0
61.0,Female,164.1,58.7,21.8,Daily,Good,7.2,8.0,No,Low,0,2184.0,59.1,7.0,3,1,0,0,1
49.0,Other,158.3,74.7,29.8,Daily,Good,7.4,6.0,Yes,Moderate,1,2160.0,52.6,7.0,3,2,1,1,2
33.0,Other,162.2,80.2,30.5,3-5 times/week,Poor,7.0,4.0,Yes,High,0,3164.0,131.1,4.0,1,3,1,0,2
43.0,Female,156.6,38.7,15.8,3-5 times/week,Average,8.7,7.0,No,Low,0,2173.0,68.5,4.0,2,1,0,0,1
64.0,Other,165.0,92.8,34.1,3-5 times/week,Poor,7.9,5.0,No,High,0,2278.0,95.8,4.0,1,3,0,0,2
32.0,Female,153.5,42.4,18.0,3-5 times/week,Average,6.3,10.0,No,Low,0,2303.0,80.2,4.0,2,1,0,0,1
20.0,Male,182.0,59.0,17.8,Daily,Good,7.5,1.0,No,Low,0,3036.0,84.8,7.0,3,1,0,0,0
58.0,Male,172.2,50.4,17.0,3-5 times/week,Excellent,7.0,2.0,No,Low,0,2842.0,77.1,4.0,4,1,0,0,0
